model,dataset,method_key,method_role,estimator,near_perfect_policy,n_folds,positive_folds,tie_folds,negative_folds,any_fold_positive,all_folds_positive,all_folds_nonnegative,mixed_positive_and_negative,mean_fold_lift_pct
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.07912764253812764
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.04459156581587759
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.1301555121714373
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.986461123696896
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_hard_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3162743150256178
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_normalize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.1808345254701218
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_winsorize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8600020727580183
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.14761041403143135
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_raw_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.46323991816045823
bag8,Another-Dataset-on-used-Fiat-500,adversarial_rf_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8732366834186674
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.3779917130736726
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_both_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.1355643121062771
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.009198729411119913
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_feature_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.38948713407441465
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_weight,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.0639661529945831
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k15_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.13096774606786266
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.04388178634169445
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k5_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.02925559778690438
bag8,Another-Dataset-on-used-Fiat-500,freq_enc_train_only,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_log,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,1,1,True,False,False,True,0.081390229534288
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_log__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.014877582437475433
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_log__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_v2_both_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_v2_diff_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_v2_ratio_gated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,freq_ratio_v2_ratio_ungated,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,1,1,True,False,False,True,0.081390229534288
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_cohen_d,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,2,0,True,False,True,False,0.08155179847430487
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.014877582437475433
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_cohen_d__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_cohen_d_min10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,2,0,True,False,True,False,0.08155179847430487
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_ratio_log,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,2,0,True,False,True,False,0.08155179847430487
bag8,Another-Dataset-on-used-Fiat-500,groupby_shift_ratio_raw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,2,0,True,False,True,False,0.08155179847430487
bag8,Another-Dataset-on-used-Fiat-500,groupby_train_only,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_combined,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_combined__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.014877582437475433
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_combined__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_separate,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_separate__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.014877582437475433
bag8,Another-Dataset-on-used-Fiat-500,joint_freq_separate__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_groupby_combined,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_groupby_combined__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,1,2,False,False,False,False,-0.014877582437475433
bag8,Another-Dataset-on-used-Fiat-500,joint_groupby_combined__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_groupby_mean_only,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_groupby_separate,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,Another-Dataset-on-used-Fiat-500,joint_pca_10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.13368087498517714
bag8,Another-Dataset-on-used-Fiat-500,joint_pca_5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.27315755081353504
bag8,Another-Dataset-on-used-Fiat-500,joint_pca_var90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.03358179292768082
bag8,Another-Dataset-on-used-Fiat-500,joint_pca_var95,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.27315755081353504
bag8,Another-Dataset-on-used-Fiat-500,joint_scaling,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,0.2467382491373081
bag8,Another-Dataset-on-used-Fiat-500,joint_tsne_2d_p30,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5939603281541544
bag8,Another-Dataset-on-used-Fiat-500,joint_tsne_2d_p50,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.21023165607861447
bag8,Another-Dataset-on-used-Fiat-500,joint_tsne_3d_p30,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.26597494928586113
bag8,Another-Dataset-on-used-Fiat-500,label_prop_k10_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.6548227720974972
bag8,Another-Dataset-on-used-Fiat-500,label_prop_k15_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.525801554104722
bag8,Another-Dataset-on-used-Fiat-500,label_prop_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8845958095216887
bag8,Another-Dataset-on-used-Fiat-500,label_prop_v3_adaptive,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.02587023514004651
bag8,Another-Dataset-on-used-Fiat-500,label_prop_v3_t005_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7280707925557777
bag8,Another-Dataset-on-used-Fiat-500,label_prop_v3_t005_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.3512028739150845
bag8,Another-Dataset-on-used-Fiat-500,label_prop_v3_t01_k15,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.4011611763726289
bag8,Another-Dataset-on-used-Fiat-500,label_prop_weighted_adaptive_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.022185849450327606
bag8,Another-Dataset-on-used-Fiat-500,label_prop_weighted_k10_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3743917518042588
bag8,Another-Dataset-on-used-Fiat-500,label_prop_weighted_k15_a05,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.278646636448605
bag8,Another-Dataset-on-used-Fiat-500,label_prop_weighted_k15_a08,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7547968910674903
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_conf,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8505616897179543
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_conf_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.4588047523196634
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_conf_deep,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8607558777475396
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_conf_shallow,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5921421180012088
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_embed_k10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.23572533786254032
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_embed_k10_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.00479424407430699
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_embed_k20,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.9085694879575356
bag8,Another-Dataset-on-used-Fiat-500,leaf_density_embed_k5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.04674784184168301
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.8366623916018349
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.0910816642954477
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_k10_filter_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.3990099825185907
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.6346256124230097
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_rel_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.7540279025203838
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_rel_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.2338658637922446
bag8,Another-Dataset-on-used-Fiat-500,nearest_test_rel_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.4857082469196883
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k10_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.9156669088022578
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k10_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.7376675121965257
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k10_uniform,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.2073817259772177
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k20_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.4952636387647438
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k5_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-2.8701624084473445
bag8,Another-Dataset-on-used-Fiat-500,neighbor_consensus_k5_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.4307768348695125
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.4660794500631575
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7259124930066552
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective_and_summary,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-2.0820958765528057
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective_and_summary_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.7144158417782398
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective_and_summary_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-2.0820958765528057
bag8,Another-Dataset-on-used-Fiat-500,ot_disp_v2_selective_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-3.4660794500631575
